PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88
-33.64594327806362,-2.7375173153419285,2.8913329851851,-2.7876459468048096,-0.3662833625130637,-7.832480485807645,1.5161683540978037,-3.9690178118031145,0.17332848061779038,-1.0149447646796042,-0.8775816259823257,0.03010055777399974,-5.308482950061333,0.6824361335379447,3.2172143480326376,2.1030587526589883,0.9138498023147851,-3.88382126862997,-3.4055252110046097,-2.9592669788424075,1.8142401548976037,-0.5204755102109405,1.0672828410289459,-3.2262555887145057,3.5988787386811483,-0.09731587069621629,2.966845819955296,-2.564847160366463,-0.7048376148872431,-0.7299919357544755,-0.7954134815068226,1.8446999918374327,1.3024301546595678,-1.7227599014784698,2.51182060735138,-0.5380249439475712,-0.9499892991352843,-0.7955397279349453,-2.8403315400774214,-1.6770017631596876,-0.09910917932602302,1.7816893139719023,-3.0675825841088296,-1.8759897552846891,0.2951176133154341,2.7028330327843455,0.7128307217255166,-2.145864633305826,0.8693479856340538,0.19158773441963958,-1.6536324942039644,-2.404785910606973,0.08358460172140857,3.2277662075416838,-1.8909951138927688,-1.8420044584319295,1.0111603821397865,-0.5484978718272439,1.3863766215370652,0.7084948106402523,0.02274901350174357,1.7945251929643549,-2.199691392681378,-0.9587158552880004,-0.5642044542958883,-0.9284026553382211,1.0476251668332024,1.91601643605407,0.23458278521105105,-0.21163157787716885,-1.3861056443481363,-0.4713895529952654,0.9219129880287237,0.81711678783676,0.5835641633138345,2.366794912735988,1.8005562504879447,0.7595522206674918,-0.5200316013717144,-1.107192560052514,1.2168943271587815,0.7535692701171007,-1.1493185620975956,1.2451844426380665,1.102828206093736,-0.45742550186353426,-0.6220951206687861,0.4707970087906071
-17.958050194709596,-9.527817858426728,3.060855563693069,4.231036398569911,4.176058405519396,-3.913507639958862,6.322101915721804,3.513364699520238,-6.316189020744983,-1.4508575015702139,2.894660284797228,0.9497480803290564,1.212457123925286,5.817557153641637,0.36728396894551596,-1.2576060844894978,1.461414814580585,-0.23696683796439202,-1.83697159208353,-2.9688345982107545,2.6788300267811067,-0.26704118764746493,0.18803742225923706,1.5668754318325042,1.3077144440870039,0.761345658447545,-0.317587902787327,-4.587307363070458,-0.8424410501083949,-3.7543213094514734,-2.899832811199167,-0.6001615566614434,0.6537656955565011,-0.25896253222411075,3.2557777322288195,-4.42027415068265,1.6110052078134773,-3.4679769014991173,1.787724307622578,-4.188401657827263,-1.535440962994463,-2.0662789313364867,1.545446212515149,3.158243793991246,-2.1241888046403394,0.5184371959425459,-0.0664080711791547,2.747858443005092,-0.987982226689632,-0.596546117234727,-0.7135568583031555,-1.3587973583099382,0.24935068329592147,0.06671009051407498,-0.551657024508021,-1.357415161137611,-0.38304319123314035,1.8317140229191666,0.13681226543348643,-0.04080678025089666,-1.0408198743712338,1.0110807586083936,-0.3202085226213356,-1.0248045350442876,-1.365405271746644,0.5985487277830075,-0.6229925430911867,-0.7154137241007261,0.08401045934135302,-0.2863526656537464,-0.6211015637246542,1.4095053566573035,-1.97047139241812,0.7908254386621615,0.6091456116559221,2.302195760962547,2.427666246378345,-1.483672043684396,0.8117629085058908,0.02366674392649512,0.5745940197868835,-0.21830500369949896,-0.008828474882166489,0.5561567866191607,0.743161236474278,-1.9011962988695001,-0.70268425739769,0.200341119002228
-11.03373135772224,14.236401740584448,-4.899600152454372,6.8783925301933255,-3.1804596586563543,-2.911960155946746,6.043040641369885,1.8199465707735247,-1.0516670916295365,4.417329475783021,0.4950412050330452,-4.080561754560376,-2.0129233539935045,1.6552016591957603,-2.4871465719304595,2.4785067008144663,2.600342586708799,-3.575337638883632,-1.7873547768366447,4.938187344492396,5.140289053041172,-2.6603866991539435,0.9115928569713136,-0.7185476990787616,4.532153733305386,0.32147888458058405,0.44761436933144794,-0.6355179124365802,1.349787219618627,-0.9811252094701437,-1.3006541254671249,0.4905657096153759,2.5829447944913775,4.93729678662595,-0.4916619913539331,0.8139422882565396,-2.070054785658734,-0.3750910547325813,0.14718321491149108,-5.342095832846975,-0.5135070393656661,-0.05185749086196815,-1.6394529773274273,-2.894410055520363,-3.9954823474980996,-1.7458504252647227,1.3451813010026104,2.214798592356494,-2.56248744080034,2.8174294242553133,1.9313979830142747,1.8579284329888122,1.4927264765337147,0.27795619201835947,0.6378931798908747,1.1561260087248473,-0.17035976491262447,2.2472765486787605,-3.896263419028778,-1.5122085139597088,1.5966299276908509,2.3794213989078745,0.995164554609089,2.5008167314707834,-0.6752271774605695,-0.3974888265229578,1.2764623310234313,0.05710857624496402,1.2585538569646098,-0.628774186056334,-0.15654084475844665,1.3265017856711434,-0.7034897542041689,-2.299901458398831,-1.0070602549634786,0.8664243542073792,0.8940108825705714,-1.160546363136127,-2.2726328989981486,-1.7099484558326612,0.32127082401039303,-0.022968852774473913,0.6833960466167435,-1.071873544167597,-0.1898358553511703,0.2937159546567738,-1.8378733428201224,-0.2113809648257072
-13.111099666719529,0.7477399750670067,7.999220551221841,-10.043311581340951,-9.57660350960916,-6.562846232468432,5.041129177696996,2.3676768741564285,-0.33150871238647067,7.196456961993776,0.790598977028966,-1.6578929031200664,7.304873768051539,-0.8499266111148075,0.7678095046680192,-2.6862254327089636,4.505587368960941,-0.21946223036374599,-3.8953351679789243,1.726262764578616,10.049967844545872,-0.36437367180770364,3.0966840475508057,-0.3509620175231123,-0.49204582485695,-1.4615156654655346,1.7787551370202617,1.0819107776087238,0.33018692123761445,0.7629575960490771,-4.374330082858636,-1.8910887957836813,-0.16716415720479907,-1.3386046585328675,0.47811128612060927,-4.200010790313828,-2.2960698632715495,2.812130168477639,-1.4193712388299444,3.9612450076205428,-0.1283195936879214,0.2727816372132737,-0.04514198918354698,-1.2501822869661365,0.43942096731326014,0.4904925011623138,0.5977071599226407,-0.16202207645053526,1.061192309192303,0.18739943052889763,1.0874891243661533,1.9301837349588737,2.4227765423114267,-2.5914050782538096,-1.1250883620146577,-0.19263989492830144,1.1826547011186659,-0.08120422891641055,-0.05682868148056229,0.5872601323069582,-0.3679655689050224,2.5291201960292606,0.10109566413336638,-0.4390255614791488,-0.7992556461473135,-0.9033666175180043,-0.05362131544937549,-1.4311677867415822,1.5442647410647228,1.3073907987372806,-1.753021382602475,-1.2436654111091552,0.4067160673224079,0.9628719417959567,-0.4647702028581399,-0.8276028524614759,0.4990613975614675,1.906981972127324,0.847047306504029,0.8536665809799675,0.6985656774204201,-0.5818116813456636,-0.632794177229425,2.232709828773397,0.011471088144872953,0.6156572604832573,1.344926730463824,0.18767050065449914
12.733501728534476,16.35793987095748,5.477790944342789,-6.412250407089222,-2.223363894781474,-1.8210656772896674,-2.577391468050608,-2.462152812836481,0.10174063678816093,0.12943527189785567,5.221223912142963,-4.260514970407294,3.3738497105878205,1.4308984107885396,-4.151424880344022,0.20999409437721805,-0.6652641015432504,2.2827006410096136,-3.7975493063699814,0.4825331013717981,4.860538747213526,8.179252694959727,-2.2746652691283695,0.3895274712752676,3.340142561500949,3.7488676461041757,1.8936680749121737,-5.813247963335697,5.031103493787474,0.7062850111914006,-2.247956904821779,-0.26168216075181117,2.221549923766592,2.0984428908184216,4.941327035170209,-4.275221721150511,1.955029442719338,-4.041934287134623,1.393015401244054,-2.584978750701351,-4.055748045654069,-0.3636759262076353,-2.570886636886312,2.992802521586872,-0.7876386507537511,-3.725390438977915,5.2377508015422425,-0.2391480637579697,-1.9415265120785419,1.3686119873814528,-1.013663384515357,2.5702206840842274,0.648194495938921,-1.5409321756657728,-0.2629691497097283,-1.4748130307313874,1.0909067949758566,-0.590013782513256,1.243742476765623,-0.8800319846366649,-0.5135259983151762,2.836507214349655,0.6919294669493615,0.9506211156524879,0.9082920682540074,1.1743392512175992,-1.3514850439093957,-1.4556563081575897,-0.4923558065081137,0.6853756000088188,1.5843375585959303,-0.7574475945531982,-0.7755623966755112,0.8136603112099112,0.5893202034889347,0.39661176092449196,0.5009312624448158,1.5569165519667176,-0.6077580837706695,-1.5082372463374054,0.21752930521802924,1.4167755033846017,1.0942774582480361,-0.12624119297101427,1.8146023200092323,0.8710775058031031,0.49781185983516407,-0.4356422698455528
50.4989570995987,-7.019020701549046,-8.079942992819898,-0.5423001373720707,-6.439963744897543,-5.94343390270027,-1.8908913718237885,2.164949178134215,-2.608507633695089,0.9800121418035598,-5.45779331851478,-3.208742931417044,-0.8548690210451091,3.9612037915826668,-2.1802184467059753,0.8434321736663346,2.3991911042666105,-2.1288455117586182,1.5037793760710738,0.5562151932527118,0.21859517826817382,-1.5757484906684323,1.6467659349814148,0.02302431677929831,0.7258040422588616,-0.680024377766933,2.820884903179301,-1.4500688823049706,-1.0253431306286158,0.45606796394946053,-0.27020691007643455,-0.6676584441148882,-0.4212822133432642,0.6849862973645171,0.8972173616344332,1.0513331024030832,2.3142633711667613,-1.0895805883332623,0.7516988576632931,-0.9032727356393931,0.7454058761902546,-0.5479764265648265,-1.199909934773341,0.4680756216594959,-3.4957665781448957,3.928588616885494,-1.1973463446815453,-0.9402696486767974,0.20446702485735405,-0.17010047917199392,-0.4857344311807656,1.4884936469664984,5.259858057000943,1.9609798386610842,3.1589780131048517,-2.6269210642191902,-2.094982513469844,0.5252594277932373,-1.0531920824900087,1.8772897675039606,0.2399579299489854,-0.47827799495019235,-0.5125182320126271,-1.4554621146657196,0.199682520261402,-2.0736665707836477,0.007109894999556481,4.339400036017935,1.2972228687862397,0.5987523583290748,-2.0289226894810097,-1.4495245979685165,0.4867946826961644,-0.7749166425696528,0.2333463252706215,-2.59418721351617,0.6420340925213885,-0.9369735191994704,0.15833585969604388,-0.3283360678766694,-2.3549082627395808,-0.07208520307222284,2.0750072507450037,0.5309985974601806,-0.5745543476919979,-2.3367078816035827,0.4908118080147008,-0.37629723136860066
-14.970062514475872,6.4285767183818425,-7.398901358275738,-7.96731661809023,3.249808496353078,-4.52497643759219,-2.194318503943593,-5.568811823196358,4.718732902314304,7.8725282365027365,0.8085773296451438,3.732947009709984,-2.7513896421091144,-1.243450223412655,7.417025902390655,-0.17374435142808842,-1.5906428012978227,-3.2733342205612295,-1.725499303878958,-5.030723658981911,9.05708573608453,1.6696539489988695,-0.827711833243806,0.13167344513063892,3.2319589839572513,2.020256433762131,4.406705817094979,-4.83409236475508,-2.77083122483126,0.8355559044840619,-3.3904903473552745,-3.6238359107284905,3.79804426587007,-2.152449766751281,-6.563974382495777,0.5918317712938077,-7.038734957770877,5.260800766701659,-4.28479555819577,-4.514732764875168,-3.1305744865431033,-0.02181200983022063,0.32471783859363973,-1.6040904124117243,-1.9017385843272945,-2.9136257936911867,-1.6738793952500077,-1.7178996771940989,0.11613430033080671,0.6560245505529327,0.30614812240650585,0.20831839853638293,-0.801953143760134,0.9229113412053727,-2.8021202299403267,-2.842751495930849,1.5568104877747313,2.7566589379121753,6.023258938155693,1.1978053677606748,1.268666955614006,0.17448943018544905,-1.426481418827214,-0.3164294738740965,-0.31484856514625054,1.4475974314595,0.9694133510893107,0.05002054477588653,2.89982694653308,-0.8786404395430116,0.9715794693780179,-2.2761700084428416,-2.319522788606397,-0.8482999291476427,-2.2091896658103747,-1.4854679412916536,-1.084702206295724,2.86287203160301,0.755586638460583,0.18155532582042663,1.9802752629074936,1.1504800047774473,1.2087418036786262,2.003011171918307,-1.5779850858905407,0.4842662422052337,2.2933006089686394,0.41874398338906366
12.355214446164542,-3.042611526868805,-7.778366969030961,1.1359282854753594,-4.390374859162981,-5.563490238175519,-2.3978969556544723,-1.8138229156506631,-9.026886689566476,-4.22877261261847,-1.8629926361199902,0.40087986553447225,-2.387359972023796,5.303582602391111,-1.8773925157314613,5.425507684439868,1.5280483455455685,-10.723727866513595,2.148244123921827,6.953867861703501,2.3535678651640097,0.06695722518858536,-7.395422083914485,-3.0327476180243793,-4.092058787239028,-3.656110296129248,2.8816456922149905,0.5794398935172033,1.0013114255667943,3.5762991931853407,1.2683060651291373,2.2178369651017382,1.3160954535615028,3.1541104745015613,-0.5863744986195082,2.5159025519283644,-2.1944377204529615,0.2944663565433431,1.2902988008215082,1.6800028711893504,6.1947559276111175,2.2946334210658708,-0.8528053787104645,-3.7325022780530737,-0.7277780927793505,-2.7464493748513066,0.9979035202575428,-0.25614952111821104,-0.536736699109354,-0.02898697746124798,-2.2602468843887826,1.051863006870112,-0.09630622254027534,0.3086119337632229,-2.1335402081777883,2.427354961752808,0.8811749298447866,1.8980519811815013,-1.8213978549051688,-0.4164643941403107,0.8456542367206616,0.2244886325032695,-0.6765062369263609,-0.4528981004704548,-0.822695369880669,0.32424581955150006,0.3902705895956806,0.38497580972414364,-0.5774677185982882,-1.147060166825838,-0.4946769949792294,0.7572970601368368,1.2824582371358348,0.6437690648278561,0.6521442308089586,2.6981055707200894,-0.01199016140715126,-0.8760047123634106,-0.5465061651891663,-0.11458450132278938,-1.1576239450138766,-1.3572022919850786,-0.22885854757909702,0.38619356711999175,-0.21721344210240376,-0.024690131760849342,2.078570143001276,1.0489820394152896
-15.187055903614826,-4.14352039272321,-2.619561590952396,-4.516960859465953,-7.74203372630349,-4.749481087289863,-0.10757324421485294,0.27224520647408934,2.9624971944490293,4.60794188060815,4.614091869590786,2.5604284284164436,-0.6415147791648785,3.52244479446492,1.4006167509573912,4.817076884943629,-2.8682310824461767,3.208743824081714,-4.254148128586192,-4.6722143430447645,-2.0253485199637926,-3.916242213755772,4.026060610502407,0.11618276687334547,-2.3212056346170673,1.966372221102284,-4.682279042829016,-3.442279588034473,2.896798374784553,3.405664215518011,0.9449685716265641,-7.8322480328758886,1.0815252567322198,-1.3482419763225613,2.2042763923362596,-3.026080968173422,-1.372964031189311,-1.9330252873292721,-2.6958253977724436,-1.6111107405247245,-1.192179014475462,2.574904476829431,1.117692457468228,-0.6506027154307519,1.471761809082772,-0.939051075591517,-1.4378978272696121,-1.7282253584293779,-0.05530213787716676,2.0809778304332625,0.10610100253128714,0.1390310736562163,-0.2688130832437767,-1.8465620079428118,-0.0022927023113530065,-0.7123409073070315,-1.836548077981606,-1.689713554603255,-2.0362227182235917,1.2056566267134685,-1.1923202147688041,0.9787722997260541,0.7216878349876228,-1.3410817091523528,-0.019073770684917626,-2.060051496046155,0.44005688368149964,-1.860697017271589,0.2822084664574563,1.8325053684574795,1.3660776551879232,-0.10048519858832407,0.9254215016900579,0.7288696828158608,2.258680480477189,0.755776972484516,0.8954534452694408,-1.9632220635618538,0.473110994981364,0.2250480159486786,0.1316645463523034,-0.5623886396556491,1.4065070004876354,-1.2181423457168619,-0.5870965385754676,-1.1321133351657797,-1.4122276431819702,-0.8820795536769745
10.841426827821735,-16.122575704699713,0.61633445072563,1.7085144109547374,23.316120955008167,-6.349934281332246,-0.35314142819336886,13.373371611532262,-6.2337382760665525,-11.258179091220327,2.362099845616011,3.729977839746728,2.594382399311983,7.167493582746935,2.4396334446477206,3.6113849897877954,-2.523568900097877,9.98039725986054,-1.0856782511553296,-0.05412225709844251,-2.041262219771257,0.5228821825325367,-4.71743765204686,5.489747686335179,-1.5414752545097716,0.3292556015627351,-4.633103575624303,-2.5099003813870833,-5.0569275475485,-4.276773447138679,-1.6600070712678314,-0.9366955310306054,-1.7089910327644635,4.147849858298388,5.06522533250606,-2.8597382227350354,-0.6780558941927368,-2.3463819762297162,2.3052138293322137,-3.6171376540918847,-2.790522280706381,0.0564871436822828,1.0014770608282506,-4.217242054440136,-0.49394880381488804,-0.3532885735663703,0.36031874289512267,1.4752584408867961,-1.995789504528769,0.3066662162196566,-2.249956214608828,-0.5980644940210069,0.6839180685510542,-0.4041570038823131,-2.283700966102866,-0.23500939830226286,-1.6464139510286493,4.533276685341997,-1.4507027985655017,0.7483256544222754,1.8831202263903573,-3.099756403284659,2.430978277077781,-2.829700046164222,-2.1050916679696443,-2.8533292141488404,2.3578871087416093,-0.45151395948650347,0.994845855719689,-0.8677203948467105,0.7878664148141122,2.8384456129508298,-2.2957606919125624,2.228319734611046,-1.3764248381229929,2.023707300530643,-1.1526068926988673,-0.988377757334328,0.3436107810337438,-1.0279751818253078,-3.4823343683657892,-3.942778795667784,-2.192810471023398,1.8237175972976662,0.5908828520500568,1.485583877026284,-1.1909417897818537,-1.7621712799722797
